claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00836,POL-1420,CUST-4539,SHOP-019,2024-07-04,2024-08-27,2024-09-01,theft,front,10266,Quebec City,0,1,58,I discovered my vehicle missing in Quebec City and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,54,5,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,-1,-0.028578857556619708,0.028578857556619708,69.72831367995187,49.99658862987548,medium,review_with_slm
CLM-00640,POL-7944,CUST-8885,SHOP-023,2025-02-27,2025-03-07,2025-03-08,theft,rear,11759,Sherbrooke,0,0,27,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,1,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09881582918802573,-0.09881582918802573,23.56014033538463,41.0030035025749,medium,review_with_slm
CLM-00786,POL-4094,CUST-1475,SHOP-020,2024-08-17,2025-02-04,2025-02-08,vandalism,front,13606,Gatineau,1,0,36,My parked car was vandalized in Gatineau and the front was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,171,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.06994435867668392,-0.06994435867668392,34.023238046453145,32.55666363963389,medium,review_with_slm
CLM-00431,POL-1408,CUST-7628,SHOP-030,2025-05-26,2025-09-07,2025-09-10,theft,rear,5035,Sherbrooke,1,0,2,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Observed damage aligns with reported incident details.,normal,0,104,3,high,0,0,[],0.0,1,0.14935917989053998,-0.14935917989053998,5.243095596099127,2.0972382384396506,low,approve_or_fast_track
CLM-00641,POL-9633,CUST-4593,SHOP-023,2024-03-30,2024-04-05,2024-04-09,collision,rear,8180,Longueuil,1,0,27,I was driving in Longueuil when another vehicle hit the rear of my car.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12152401311016481,-0.12152401311016481,15.330634078510089,34.55330626298298,medium,review_with_slm
CLM-00639,POL-3401,CUST-6247,SHOP-005,2025-02-03,2025-02-11,2025-02-14,theft,front,9615,Gatineau,1,0,35,I discovered my vehicle missing in Gatineau and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12311895700559566,-0.12311895700559566,14.752622168274703,34.32210149888883,medium,review_with_slm
CLM-00587,POL-7845,CUST-9600,SHOP-014,2025-11-01,2026-01-06,2026-01-11,theft,rear,6445,Longueuil,0,0,2,My car was stolen in Longueuil and later found with damage.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,66,5,high,0,1,"[""brief theft narrative with limited detail""]",5.263157894736842,1,0.11586494544667775,-0.11586494544667775,17.38149525280853,10.110492837965518,low,approve_or_fast_track
CLM-00724,POL-4998,CUST-6385,SHOP-008,2025-01-05,2025-01-14,2025-01-19,theft,front,8887,Laval,1,0,29,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,5,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10243851600051423,-0.10243851600051423,22.24726899823621,37.31996023087343,medium,review_with_slm
CLM-00613,POL-1155,CUST-9414,SHOP-023,2024-06-08,2024-06-17,2024-06-20,theft,left side,10839,Sherbrooke,1,0,27,My car was stolen in Sherbrooke and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,3,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.12155906482774098,-0.12155906482774098,15.317931242823345,37.706119865550384,medium,review_with_slm
CLM-00775,POL-6847,CUST-7833,SHOP-001,2025-04-02,2025-10-15,2025-10-17,vandalism,front,8688,Montreal,1,0,33,My parked car was vandalized in Montreal and the front was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,196,2,very_high,0,4,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims""]",21.052631578947366,1,0.11896960982410454,-0.11896960982410454,16.256356624059812,19.134121596992344,low,approve_or_fast_track
CLM-00413,POL-9151,CUST-3888,SHOP-006,2025-11-17,2025-12-22,2025-12-22,vandalism,left side,2667,Laval,1,0,2,I found damage on the left side of my vehicle while parked in Laval.,Observed damage aligns with reported incident details.,normal,0,35,0,medium,0,0,[],0.0,1,0.11437478539410989,-0.11437478539410989,17.921533219666628,7.168613287866652,low,approve_or_fast_track
CLM-00170,POL-7547,CUST-6432,SHOP-026,2025-03-16,2025-06-08,2025-06-08,collision,left side,2409,Gatineau,0,0,2,I lost control briefly and damaged the left side of my vehicle in Gatineau.,Observed damage aligns with reported incident details.,normal,0,84,0,low,0,0,[],0.0,1,0.12136647935661371,-0.12136647935661371,15.387724729834865,6.1550898919339465,low,approve_or_fast_track
CLM-00827,POL-7513,CUST-9370,SHOP-007,2024-05-25,2025-02-06,2025-02-06,collision,left side,13682,Gatineau,0,0,31,Another driver struck my vehicle on the left side while I was driving in Gatineau.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,257,0,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.032250458345685185,-0.032250458345685185,47.68360779172068,38.020811537740904,medium,review_with_slm
CLM-00597,POL-2436,CUST-2824,SHOP-003,2024-12-14,2026-01-27,2026-01-31,collision,front,4146,Longueuil,0,0,2,I lost control briefly and damaged the front of my vehicle in Longueuil.,Observed damage aligns with reported incident details.,normal,0,409,4,medium,0,0,[],0.0,1,0.13388078720014546,-0.13388078720014546,10.852506279433241,4.341002511773296,low,approve_or_fast_track
CLM-00998,POL-6292,CUST-4698,SHOP-003,2025-02-20,2025-02-25,2025-02-26,collision,front,13503,Gatineau,4,18,73,I was hit on the front while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the rear, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,5,1,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.0748486413081263,0.0748486413081263,86.4966063885564,91.44074781858046,high,priority_investigation
CLM-00464,POL-1981,CUST-9556,SHOP-007,2025-01-08,2025-10-01,2025-10-02,collision,rear,3029,Quebec City,1,0,2,I lost control briefly and damaged the rear of my vehicle in Quebec City.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,266,1,medium,0,0,[],0.0,1,0.1514239587298417,-0.1514239587298417,4.494814252449735,1.797925700979894,low,approve_or_fast_track
CLM-00732,POL-8082,CUST-9081,SHOP-009,2024-03-29,2024-04-07,2024-04-12,vandalism,front,7606,Montreal,0,0,37,My parked car was vandalized in Montreal and the front was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,5,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.0878425782868304,-0.0878425782868304,27.536875650690927,33.120013418171105,medium,review_with_slm
CLM-00017,POL-4044,CUST-2122,SHOP-020,2024-03-10,2026-03-01,2026-03-02,theft,front,9666,Laval,0,0,2,My car was stolen in Laval and later found with damage.,Observed damage aligns with reported incident details.,normal,0,721,1,very_high,0,3,"[""repair estimate above normal threshold"", ""brief theft narrative with limited detail""]",15.789473684210526,1,0.0063400953381695935,-0.0063400953381695935,57.073592266892845,32.30312111728345,medium,review_with_slm
CLM-00187,POL-1848,CUST-7493,SHOP-021,2024-11-08,2025-12-14,2025-12-19,collision,right side,1873,Sherbrooke,0,0,2,I was driving in Sherbrooke when another vehicle hit the right side of my car.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,401,5,low,0,0,[],0.0,1,0.10817392930405362,-0.10817392930405362,20.168739960904336,8.067495984361734,low,approve_or_fast_track
CLM-00588,POL-4482,CUST-4041,SHOP-007,2024-03-01,2024-10-04,2024-10-05,theft,right side,8610,Sherbrooke,0,0,2,My car was stolen in Sherbrooke and later found with damage.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,217,1,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,1,0.12734589733723511,-0.12734589733723511,13.220767748479012,11.604096573075815,low,approve_or_fast_track
CLM-00293,POL-7246,CUST-6742,SHOP-019,2025-12-14,2026-01-25,2026-01-28,collision,left side,3454,Laval,0,0,2,I lost control briefly and damaged the left side of my vehicle in Laval.,Claim details and visible damage are coherent.,normal,0,42,3,medium,0,0,[],0.0,1,0.14978324946729832,-0.14978324946729832,5.0894116534620215,2.0357646613848086,low,approve_or_fast_track
CLM-00297,POL-1086,CUST-2492,SHOP-027,2024-05-28,2025-10-22,2025-10-26,theft,front,5524,Longueuil,0,0,2,I discovered my vehicle missing in Longueuil and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,512,4,high,0,0,[],0.0,1,0.10221938645858852,-0.10221938645858852,22.326682127111987,8.930672850844795,low,approve_or_fast_track
CLM-00823,POL-6384,CUST-8571,SHOP-022,2025-08-27,2026-02-06,2026-02-10,vandalism,left side,14506,Longueuil,1,0,23,I found damage on the left side of my vehicle while parked in Longueuil.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,163,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.04050684721989606,-0.04050684721989606,44.6914705018133,36.82395662177795,medium,review_with_slm
CLM-00067,POL-6061,CUST-8222,SHOP-002,2025-08-16,2025-12-17,2025-12-22,collision,front,3008,Longueuil,1,0,2,I was driving in Longueuil when another vehicle hit the front of my car.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,123,5,medium,0,0,[],0.0,1,0.1363759030400411,-0.1363759030400411,9.94826966207746,3.979307864830984,low,approve_or_fast_track
CLM-00725,POL-7862,CUST-4764,SHOP-019,2024-05-08,2024-05-18,2024-05-20,theft,rear,11718,Longueuil,1,0,58,I discovered my vehicle missing in Longueuil and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.054875905268031766,-0.054875905268031766,39.48408564365035,47.37258162588119,medium,review_with_slm
CLM-00595,POL-3792,CUST-2465,SHOP-004,2025-03-21,2025-05-04,2025-05-05,theft,right side,11277,Longueuil,0,0,2,I discovered my vehicle missing in Longueuil and reported it immediately.,Claim details and visible damage are coherent.,normal,0,44,1,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.09764195174444756,-0.09764195174444756,23.985556643436993,19.067906867901115,low,approve_or_fast_track
CLM-00579,POL-3890,CUST-5079,SHOP-010,2024-10-19,2025-09-09,2025-09-12,vandalism,rear,2913,Quebec City,0,0,2,I found damage on the rear of my vehicle while parked in Quebec City.,Observed damage aligns with reported incident details.,normal,0,325,3,medium,0,0,[],0.0,1,0.14662396666381905,-0.14662396666381905,6.234344145096504,2.4937376580386017,low,approve_or_fast_track
CLM-00378,POL-3159,CUST-2522,SHOP-027,2025-12-16,2026-03-15,2026-03-15,theft,left side,10607,Sherbrooke,1,0,2,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,89,0,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.10635574152219224,-0.10635574152219224,20.827656049408148,17.804746630289575,low,approve_or_fast_track
CLM-00520,POL-1406,CUST-6060,SHOP-018,2025-10-22,2025-12-06,2025-12-11,vandalism,front,2588,Gatineau,0,0,2,My parked car was vandalized in Gatineau and the front was damaged.,Observed damage aligns with reported incident details.,normal,0,45,5,medium,0,0,[],0.0,1,0.11504089785997934,-0.11504089785997934,17.68013229018453,7.072052916073813,low,approve_or_fast_track
