claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00893,POL-1657,CUST-4278,SHOP-003,2024-02-06,2024-10-06,2024-10-07,vandalism,right side,1529,Longueuil,4,15,73,I found damage on the right side of my vehicle while parked in Longueuil.,Repeated entity pattern detected across recent claims.,repeated_entity,1,243,1,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.07426232475437833,0.07426232475437833,86.28412370988329,53.461017905005946,medium,review_with_slm
CLM-00623,POL-4091,CUST-3436,SHOP-008,2024-05-03,2024-05-11,2024-05-16,collision,left side,9510,Laval,1,0,29,I was driving in Laval when another vehicle hit the left side of my car.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,5,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10451723303626803,-0.10451723303626803,21.493936415117158,37.01862719762581,medium,review_with_slm
CLM-00906,POL-1173,CUST-5918,SHOP-003,2025-02-01,2025-09-10,2025-09-11,theft,right side,10072,Gatineau,3,21,73,My car was stolen in Gatineau and later found with damage.,Repeated entity pattern detected across recent claims.,repeated_entity,1,221,1,very_high,0,10,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",52.63157894736842,-1,-0.040745744464107614,0.040745744464107614,74.13762585899578,61.23399771201936,high,priority_investigation
CLM-00907,POL-9831,CUST-2605,SHOP-014,2025-12-06,2026-03-21,2026-03-25,theft,right side,5223,Quebec City,4,21,56,I discovered my vehicle missing in Quebec City and reported it immediately.,Repeated entity pattern detected across recent claims.,repeated_entity,1,105,4,high,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.03930151578422758,0.03930151578422758,73.61423354377663,48.393061838563284,medium,review_with_slm
CLM-00989,POL-1188,CUST-1447,SHOP-014,2025-11-11,2025-11-18,2025-11-19,vandalism,front,12105,Longueuil,3,20,56,I was hit on the front while driving in Longueuil.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the right side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,7,1,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.04818325898252662,0.04818325898252662,76.83300090416841,87.57530562482526,high,priority_investigation
CLM-00896,POL-6077,CUST-1202,SHOP-003,2024-07-04,2025-07-10,2025-07-11,theft,right side,10897,Longueuil,4,21,73,I discovered my vehicle missing in Longueuil and reported it immediately.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,371,1,very_high,1,11,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",57.89473684210527,-1,-0.06738045257859537,0.06738045257859537,83.79011492768377,68.25288807633666,high,priority_investigation
CLM-00984,POL-6717,CUST-6847,SHOP-014,2025-04-08,2025-04-12,2025-04-14,collision,front,9501,Sherbrooke,3,18,56,I was hit on the front while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the right side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,4,2,very_high,5,16,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",84.21052631578947,-1,-0.03605089306719078,0.03605089306719078,72.43619922450584,79.50079547927601,high,priority_investigation
CLM-00867,POL-6532,CUST-3567,SHOP-014,2025-01-28,2025-11-18,2025-11-21,collision,right side,1597,Sherbrooke,2,20,56,I lost control briefly and damaged the right side of my vehicle in Sherbrooke.,Repeated entity pattern detected across recent claims.,repeated_entity,1,294,3,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.04374806319178426,0.04374806319178426,75.22567415203686,49.03763808186737,medium,review_with_slm
CLM-00765,POL-5138,CUST-7114,SHOP-020,2024-12-11,2025-09-14,2025-09-19,theft,left side,12195,Laval,0,0,36,I discovered my vehicle missing in Laval and reported it immediately.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,277,5,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.0452497041660318,-0.0452497041660318,42.972646528592264,36.136427032489536,medium,review_with_slm
CLM-00711,POL-2933,CUST-7024,SHOP-012,2024-07-17,2024-07-22,2024-07-23,collision,rear,7627,Montreal,0,0,16,I was driving in Montreal when another vehicle hit the rear of my car.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,5,1,high,1,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.10903935188823438,-0.10903935188823438,19.855108514383744,30.04730656364823,medium,review_with_slm
CLM-00810,POL-1525,CUST-9261,SHOP-028,2024-11-30,2026-02-07,2026-02-11,theft,left side,12701,Longueuil,0,0,31,My car was stolen in Longueuil and later found with damage.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,434,4,very_high,1,9,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",47.368421052631575,1,0.04093588109350477,-0.04093588109350477,44.53598748479264,46.23544762549601,medium,review_with_slm
CLM-00959,POL-7373,CUST-6383,SHOP-006,2025-07-12,2026-01-25,2026-01-26,collision,right side,1826,Longueuil,0,0,35,Another vehicle struck me on the right side in Longueuil.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,197,1,low,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.07567977262168335,-0.07567977262168335,31.944708776654444,34.88314666855651,medium,review_with_slm
CLM-00812,POL-5813,CUST-1104,SHOP-020,2025-02-03,2025-03-14,2025-03-14,collision,left side,14307,Laval,1,0,36,I was driving in Laval when another vehicle hit the left side of my car.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,39,0,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.026984036132015055,-0.026984036132015055,49.59217321057338,45.10002717896619,medium,review_with_slm
CLM-00797,POL-5009,CUST-5195,SHOP-026,2024-07-06,2025-04-12,2025-04-13,vandalism,right side,12280,Montreal,1,0,32,I found damage on the right side of my vehicle while parked in Montreal.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,280,1,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.07822901527475412,-0.07822901527475412,31.020856458227335,37.671500478027774,medium,review_with_slm
CLM-00646,POL-7950,CUST-4190,SHOP-009,2024-04-21,2024-04-27,2024-04-29,theft,left side,11519,Laval,1,0,37,My car was stolen in Laval and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,6,2,very_high,1,11,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",57.89473684210527,1,0.11012591341364636,-0.11012591341364636,19.461335727334085,42.52137639619679,medium,review_with_slm
CLM-00850,POL-6017,CUST-1453,SHOP-026,2025-08-04,2026-01-25,2026-01-27,collision,rear,12912,Sherbrooke,1,0,32,I was driving in Sherbrooke when another vehicle hit the rear of my car.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,174,2,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.09555710439939552,-0.09555710439939552,24.741110866952276,35.159602241517746,medium,review_with_slm
CLM-00964,POL-8501,CUST-7345,SHOP-011,2025-10-19,2026-01-04,2026-01-05,collision,front,3655,Laval,0,0,28,Another vehicle struck me on the front in Laval.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,77,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.10574656860069598,-0.10574656860069598,21.04842193655091,30.5246319325151,medium,review_with_slm
CLM-00749,POL-2001,CUST-8679,SHOP-020,2024-06-09,2024-06-17,2024-06-20,vandalism,rear,11596,Sherbrooke,0,0,36,My parked car was vandalized in Sherbrooke and the rear was damaged.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10562057719044604,-0.10562057719044604,21.094081558761097,40.01657999192549,medium,review_with_slm
CLM-00878,POL-4730,CUST-3661,SHOP-003,2025-10-12,2026-01-25,2026-01-29,theft,left side,6787,Quebec City,2,21,73,I discovered my vehicle missing in Quebec City and reported it immediately.,Repeated entity pattern detected across recent claims.,repeated_entity,1,105,4,high,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.0389904547583797,0.0389904547583797,73.50150420059084,48.347970101288965,medium,review_with_slm
CLM-00764,POL-4065,CUST-6865,SHOP-010,2024-06-15,2025-11-05,2025-11-09,collision,front,14832,Gatineau,1,0,39,Another driver struck my vehicle on the front while I was driving in Gatineau.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,508,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,-1,-0.027254190663163258,0.027254190663163258,69.24825087416554,46.64666877071885,medium,review_with_slm
CLM-00713,POL-4609,CUST-8266,SHOP-023,2024-11-05,2024-11-08,2024-11-10,theft,rear,8123,Longueuil,1,0,27,My car was stolen in Longueuil and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,2,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.12563143410992145,-0.12563143410992145,13.842093782508687,37.115784881424524,medium,review_with_slm
